sql,num_tables,num_joins,num_filters,num_subqueries,subquery_depth,num_aggregates,has_groupby,has_orderby,has_limit,select_star,window_functions,udf_usage,s3_scan,cartesian_join,query_length,estimated_table_size_max,estimated_join_output,estimated_output_rows,estimated_sort_cost,select_star_columns_estimate,label
"SELECT t1.region, t0.ts, t1.created_at, t0.event_type, AVG(t0.user_id) FROM clickstream t0 INNER JOIN user_master t1 ON t0.user_id = t1.user_id GROUP BY t0.event_id ORDER BY t1.created_at DESC LIMIT 1000 ",2,1,0,0,1,1,1,1,1,0,0,0,0,0,203,20000000,20000000,1000000,19931568.569324173,0,2
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 WHERE t0.id = 405 AND t0.id = 460 ORDER BY t0.ts DESC LIMIT 10 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,112,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.ts FROM small_table t0 WHERE t0.id = 313 ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.ts, t0.value FROM small_table t0 LIMIT 50 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,58,100,100,100,664.3856189774724,0,0
SELECT t0.val FROM small_lookup t0 ORDER BY t0.id DESC ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,54,1000,1000,1000,9965.784284662088,0,0
"SELECT t0.id, t0.val FROM small_lookup t0 ORDER BY t0.val DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,62,1000,1000,1000,9965.784284662088,0,0
"SELECT t0.event_id, t1.user_id, t1.event_id, t0.ts FROM huge_events t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id LIMIT 1000 ",1,1,0,0,0,0,0,0,1,0,0,0,0,0,133,50000000,50000000,50000000,1278771237.9549448,0,2
"SELECT t0.value, t0.id, t0.ts FROM small_table t0 ORDER BY t0.id DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,100,100,100,664.3856189774724,0,0
SELECT t0.id FROM small_table t0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,100,100,100,664.3856189774724,0,0
"SELECT t0.amount, MIN(t1.event_type) FROM big_sales_table t0 RIGHT JOIN clickstream t1 ON t0.user_id = t1.user_id INNER JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN huge_events t3 ON t0.user_id = t3.user_id WHERE t0.id = 68 AND t0.transaction_date > '2021-01-01' AND t1.event_type IS NOT NULL AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t2.event_id IN (86,18) AND t2.payload IS NOT NULL GROUP BY t0.user_id LIMIT 10 ",3,3,6,0,1,1,1,0,1,0,0,0,0,0,436,50000000,12500,625,5804.820237218405,0,2
"SELECT t0.value, MAX(t0.ts) FROM small_table t0 WHERE t0.id = 159 GROUP BY t0.id ORDER BY t0.id DESC ",1,0,1,0,1,1,1,1,0,0,0,0,0,0,100,100,10,1,0.0,0,1
"SELECT t0.ts, t0.id, MAX(t0.id) FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t0.value ORDER BY t0.id DESC LIMIT 1000 ",1,0,1,0,1,1,1,1,1,0,0,0,0,0,150,100,10,1,0.0,0,0
"SELECT t2.region, t1.id, t0.user_id, t2.user_id, SUM(t2.created_at) FROM clickstream t0 INNER JOIN big_sales_table t1 ON t0.user_id = t1.user_id INNER JOIN user_master t2 ON t0.user_id = t2.user_id GROUP BY t2.region HAVING COUNT(1) > 10 ",3,2,0,0,1,2,1,0,0,0,0,0,0,0,237,20000000,1000000,50000,780482.0237218406,0,2
"SELECT t0.id, t0.value, t1.value, t1.ts FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.value IS NOT NULL AND t1.value IS NOT NULL LIMIT 10 ",1,1,3,0,0,0,0,0,1,0,0,0,0,0,211,100,10,10,33.219280948873624,0,0
"SELECT t0.user_id, t0.name, t0.created_at FROM user_master t0 WHERE t0.name IS NOT NULL AND t0.name IS NOT NULL ORDER BY t0.name DESC LIMIT 1000 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,144,1000000,100000,100000,1660964.0474436812,0,0
SELECT t0.val FROM small_lookup t0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1000,1000,1000,9965.784284662088,0,0
"SELECT t0.value, t0.id, t0.ts, MAX(t0.ts) FROM small_table t0 GROUP BY t0.ts ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,76,100,100,5,11.60964047443681,0,1
"SELECT t0.val, t0.id, MIN(t0.id) FROM small_lookup t0 WHERE t0.val IS NOT NULL AND t0.val IS NOT NULL GROUP BY t0.val HAVING COUNT(1) > 10 ORDER BY t0.id DESC ",1,0,1,0,1,2,1,1,0,0,0,0,0,0,158,1000,100,5,11.60964047443681,0,1
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 WHERE t0.value IS NOT NULL ORDER BY t0.value DESC ",1,0,1,0,0,0,0,1,0,0,0,0,0,0,99,100,10,10,33.219280948873624,0,0
"SELECT t0.created_at, t0.user_id, t0.name FROM user_master t0 WHERE t0.name IS NOT NULL ORDER BY t0.name DESC ",1,0,1,0,0,0,0,1,0,0,0,0,0,0,109,1000000,100000,100000,1660964.0474436812,0,0
"SELECT t0.order_id, t0.order_date, MIN(t0.user_id) FROM orders t0 ORDER BY t0.order_id DESC LIMIT 100 ",1,0,0,0,1,1,0,1,1,0,0,0,0,0,101,7000000,7000000,7000000,159172464.43967247,0,1
"SELECT t0.value, t0.id, MAX(t0.ts) FROM small_table t0 GROUP BY t0.ts ORDER BY t0.ts DESC ",1,0,0,0,1,1,1,1,0,0,0,0,0,0,89,100,100,5,11.60964047443681,0,1
"SELECT t0.product_id, t0.name, SUM(t0.name) FROM products t0 WHERE t0.price > 2 AND t0.price > 259 GROUP BY t0.price ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,116,500000,50000,2500,28219.28094887362,0,1
"SELECT t0.id, t0.transaction_date, t0.amount, t0.user_id FROM big_sales_table t0 WHERE t0.id IN (65,13,98) AND t0.user_id = 78 LIMIT 10 ",1,0,1,0,1,0,0,0,1,0,0,0,0,0,135,10000000,1000000,1000000,19931568.569324173,0,1
"SELECT t0.event_id, COUNT(t3.ts) FROM clickstream t0 RIGHT JOIN huge_events t1 ON t0.user_id = t1.user_id LEFT JOIN huge_events t2 ON t0.user_id = t2.user_id RIGHT JOIN clickstream t3 ON t0.user_id = t3.user_id RIGHT JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t0.event_id = 497 AND t2.event_id IN (85,62,5) AND t2.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t3.event_type IS NOT NULL ",2,4,4,0,1,1,0,0,0,0,0,0,0,0,394,50000000,625,625,5804.820237218405,0,2
"SELECT t1.ts, t0.value FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id ORDER BY t1.ts DESC ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,105,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value, MAX(t0.ts) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.value IS NOT NULL GROUP BY t0.id ORDER BY t0.value DESC ",1,0,1,0,1,1,1,1,0,0,0,0,0,0,144,100,10,1,0.0,0,1
"SELECT t0.user_id, t0.ts, t1.transaction_date, SUM(t0.payload) FROM huge_events t0 LEFT JOIN big_sales_table t1 ON t0.user_id = t1.user_id WHERE t0.user_id = 975 AND t0.user_id IN (50,25,84) AND t1.id = 136 AND t1.user_id = 777 LIMIT 1000 ",2,1,3,0,1,1,0,0,1,0,0,0,0,0,238,50000000,5000000,5000000,111267483.32105768,0,2
"SELECT t0.ts, t0.id, MAX(t0.id) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.id = 88 GROUP BY t0.value HAVING COUNT(1) > 10 LIMIT 10 ",1,0,1,0,1,2,1,0,1,0,0,0,0,0,141,100,10,1,0.0,0,0
"SELECT t0.ts, t0.value FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ",1,0,2,0,0,0,0,0,0,0,0,0,0,0,117,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t1.val, MAX(t0.value) FROM small_table t0 INNER JOIN small_lookup t1 ON t0.id = t1.id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.id = 192 AND t1.id = 334 AND t1.id = 918 GROUP BY t1.id HAVING COUNT(1) > 10 ORDER BY t0.ts DESC ",2,1,4,0,1,2,1,1,0,0,0,0,0,0,256,1000,100,5,11.60964047443681,0,1
"SELECT t1.name, t1.created_at, t2.amount, t1.region, MIN(t2.transaction_date) FROM clickstream t0 RIGHT JOIN user_master t1 ON t0.user_id = t1.user_id RIGHT JOIN big_sales_table t2 ON t0.user_id = t2.user_id WHERE t2.user_id = 135 GROUP BY t0.event_id LIMIT 100 ",3,2,1,0,1,1,1,0,1,0,0,0,0,0,261,20000000,100000,5000,61438.56189774724,0,2
"SELECT t1.id, t0.ts, t0.id, t1.value, SUM(t1.id) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.value IS NOT NULL AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.value IS NOT NULL GROUP BY t0.ts HAVING COUNT(1) > 10 LIMIT 1000 ",1,1,3,0,1,2,1,0,1,0,0,0,0,0,258,100,10,1,0.0,0,1
"SELECT t0.ts, t1.value, t1.id, t1.ts, COUNT(t1.ts) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.value IS NOT NULL GROUP BY t1.ts ORDER BY t0.ts DESC ",1,1,2,0,1,1,1,1,0,0,0,0,0,0,222,100,10,1,0.0,0,1
"SELECT t0.value, t0.id, t0.ts FROM small_table t0 LIMIT 10 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,58,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 ORDER BY t0.id DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,100,100,100,664.3856189774724,0,0
"SELECT t1.id, t1.ts, MIN(t1.id) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.value IS NOT NULL AND t0.id IN (68,99,96,74) GROUP BY t1.ts ",1,1,1,0,1,1,1,0,0,0,0,0,0,0,163,100,10,1,0.0,0,1
"SELECT t0.value, MIN(t0.ts) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,65,100,100,5,11.60964047443681,0,1
"SELECT t0.value, COUNT(t0.ts) FROM small_table t0 WHERE t0.id IN (73,33,94) GROUP BY t0.ts ",1,0,1,0,1,1,1,0,0,0,0,0,0,0,90,100,10,1,0.0,0,1
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,100,100,100,664.3856189774724,0,0
"SELECT * FROM (SELECT t1.amount, t0.user_id, t1.id, t1.user_id, MAX(t1.amount) FROM huge_events t0 RIGHT JOIN big_sales_table t1 ON t0.user_id = t1.user_id WHERE t0.payload IS NOT NULL AND t0.ts > '2021-01-01' GROUP BY t0.user_id LIMIT 10 ) sub WHERE sub.event_id IS NOT NULL",2,1,1,1,2,1,1,0,1,1,0,0,0,0,275,50000000,5000000,250000,4482892.142331043,8,2
"SELECT t0.id, t0.value, t1.val, t0.ts, SUM(t0.ts) FROM small_table t0 INNER JOIN small_lookup t1 ON t0.id = t1.id GROUP BY t0.ts HAVING COUNT(1) > 10 LIMIT 10 ",2,1,0,0,1,2,1,0,1,0,0,0,0,0,158,1000,1000,50,282.1928094887362,0,1
SELECT t0.value FROM small_table t0 LIMIT 100 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,45,100,100,100,664.3856189774724,0,0
"SELECT t1.order_id, t1.price, t1.user_id, t0.user_id FROM clickstream t0 LEFT JOIN orders t1 ON t0.user_id = t1.user_id LEFT JOIN orders t2 ON t0.user_id = t2.user_id WHERE t0.ts > '2021-01-01' ORDER BY t0.ts DESC LIMIT 100 ",2,2,1,0,0,0,0,1,1,0,0,0,0,0,223,20000000,100000,100000,1660964.0474436812,0,1
"SELECT t0.id, t0.value, AVG(t0.id) FROM small_table t0 GROUP BY t0.value ORDER BY t0.id DESC ",1,0,0,0,1,1,1,1,0,0,0,0,0,0,92,100,100,5,11.60964047443681,0,1
"SELECT t0.user_id, t1.ts, t0.event_id, MAX(t1.event_id) FROM clickstream t0 LEFT JOIN clickstream t1 ON t0.user_id = t1.user_id WHERE t0.user_id IN (91,51) AND t0.user_id = 232 AND t1.event_type IS NOT NULL GROUP BY t0.ts ORDER BY t1.ts DESC LIMIT 100 ",1,1,2,0,1,1,1,1,1,0,0,0,0,0,251,20000000,2000000,100000,1660964.0474436812,0,1
"SELECT t0.val, t0.id FROM small_lookup t0 WHERE t0.id = 90 ORDER BY t0.id DESC ",1,0,1,0,0,0,0,1,0,0,0,0,0,0,78,1000,100,100,664.3856189774724,0,0
"SELECT t1.id, t0.category, t1.user_id, t0.name, SUM(t1.amount) FROM products t0 LEFT JOIN big_sales_table t1 ON t0.product_id = t1.id WHERE t0.category > '2021-01-01' AND t1.amount > 177 AND t1.user_id = 727 LIMIT 10 ",2,1,2,0,1,1,0,0,1,0,0,0,0,0,216,10000000,1000000,1000000,19931568.569324173,0,1
"SELECT t0.id, t0.ts, t0.value FROM small_table t0 ORDER BY t0.ts DESC ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,69,100,100,100,664.3856189774724,0,0
"SELECT * FROM (SELECT t1.user_id, COUNT(t4.ts) FROM huge_events t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id INNER JOIN clickstream t2 ON t0.user_id = t2.user_id LEFT JOIN clickstream t3 ON t0.user_id = t3.user_id LEFT JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t1.event_id = 497 AND t3.user_id = 366 AND t3.event_type IS NOT NULL GROUP BY t0.user_id ) sub WHERE sub.event_id IS NOT NULL",2,4,2,1,2,1,1,0,0,1,0,0,0,0,408,50000000,625,31,153.58008562199313,8,2
"SELECT t0.id, t0.transaction_date FROM big_sales_table t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id RIGHT JOIN huge_events t2 ON t0.user_id = t2.user_id INNER JOIN huge_events t3 ON t0.user_id = t3.user_id LIMIT 50 ",2,3,0,0,0,0,0,0,1,0,0,0,0,0,224,50000000,125000,125000,2116446.0711655216,0,1
"SELECT t0.value, t0.ts, t0.id FROM small_table t0 LIMIT 1000 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,60,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.value, t0.id, SUM(t0.ts) FROM small_table t0 GROUP BY t0.value HAVING COUNT(1) > 10 ",1,0,0,0,1,2,1,0,0,0,0,0,0,0,100,100,100,5,11.60964047443681,0,1
SELECT t0.region FROM user_master t0 WHERE t0.region IS NOT NULL AND t0.region IS NOT NULL LIMIT 100 ,1,0,1,0,0,0,0,0,1,0,0,0,0,0,100,1000000,100000,100000,1660964.0474436812,0,0
"SELECT t0.ts, t1.value, AVG(t0.value) FROM small_table t0 LEFT JOIN small_table t1 ON t0.id = t1.id WHERE t0.ts > '2021-01-01' AND t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ORDER BY t0.value DESC LIMIT 100 ",1,1,2,0,1,1,0,1,1,0,0,0,0,0,207,100,10,10,33.219280948873624,0,0
"SELECT t1.id, t0.ts, t0.value, t1.value, MAX(t0.id) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.id = 228 AND t0.value IS NOT NULL AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.id = 233 GROUP BY t1.value LIMIT 1000 ",1,1,4,0,1,1,1,0,1,0,0,0,0,0,250,100,10,1,0.0,0,1
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 WHERE t0.value IS NOT NULL ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,76,100,10,10,33.219280948873624,0,0
"SELECT t4.payload FROM big_sales_table t0 RIGHT JOIN clickstream t1 ON t0.user_id = t1.user_id RIGHT JOIN big_sales_table t2 ON t0.user_id = t2.user_id INNER JOIN huge_events t3 ON t0.user_id = t3.user_id RIGHT JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t2.user_id = 523 AND t2.id IN (21,92) LIMIT 100 ",3,4,1,0,1,0,0,0,1,0,0,0,0,0,311,50000000,625,625,5804.820237218405,0,1
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.id IN (4,85,17) ",1,0,1,0,1,0,0,0,0,0,0,0,0,0,99,100,10,10,33.219280948873624,0,0
"SELECT t0.value, t0.id FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.ts > '2021-01-01' LIMIT 50 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,103,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t1.ts, COUNT(t1.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.id IN (24,57) ORDER BY t0.id DESC LIMIT 1000 ",1,1,1,0,1,1,0,1,1,0,0,0,0,0,153,100,10,10,33.219280948873624,0,0
SELECT t0.id FROM small_table t0 LIMIT 100 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.ts, t0.value, COUNT(t0.ts) FROM small_table t0 GROUP BY t0.value ",1,0,0,0,1,1,1,0,0,0,0,0,0,0,81,100,100,5,11.60964047443681,0,1
"SELECT t1.user_id, t0.name FROM products t0 INNER JOIN big_sales_table t1 ON t0.product_id = t1.id WHERE t0.price > 426 AND t0.category > '2021-01-01' ",2,1,1,0,0,0,0,0,0,0,0,0,0,0,150,10000000,1000000,1000000,19931568.569324173,0,1
"SELECT t0.value, t0.ts, t0.id, COUNT(t0.id) FROM small_table t0 WHERE t0.value IS NOT NULL AND t0.value IS NOT NULL GROUP BY t0.id LIMIT 100 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,140,100,10,1,0.0,0,0
"SELECT t0.value, t0.id, t0.ts, MAX(t0.ts) FROM small_table t0 ORDER BY t0.ts DESC LIMIT 1000 ",1,0,0,0,1,1,0,1,1,0,0,0,0,0,92,100,100,100,664.3856189774724,0,0
SELECT t0.ts FROM small_table t0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,100,100,100,664.3856189774724,0,0
"SELECT t1.id, t0.value, t0.ts, t1.ts FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.value IS NOT NULL AND t1.ts > '2021-01-01' ORDER BY t1.id DESC LIMIT 50 ",1,1,1,0,0,0,0,1,1,0,0,0,0,0,180,100,10,10,33.219280948873624,0,0
"SELECT t1.name, t1.region, t0.created_at, t0.region FROM user_master t0 INNER JOIN user_master t1 ON t0.user_id = t1.user_id WHERE t0.user_id = 221 AND t0.created_at > '2021-01-01' ORDER BY t1.user_id DESC LIMIT 1000 ",1,1,1,0,0,0,0,1,1,0,0,0,0,0,216,1000000,100000,100000,1660964.0474436812,0,0
"SELECT t0.ts, t0.id FROM small_table t0 WHERE t0.ts > '2021-01-01' AND t0.ts > '2021-01-01' ORDER BY t0.ts DESC LIMIT 1000 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,122,100,10,10,33.219280948873624,0,0
"SELECT t0.id, t0.ts FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ",1,0,1,0,0,0,0,0,0,0,0,0,0,0,89,100,10,10,33.219280948873624,0,0
"SELECT t0.user_id, t1.order_date, t1.user_id, AVG(t1.order_id) FROM orders t0 RIGHT JOIN orders t1 ON t0.user_id = t1.user_id WHERE t1.user_id = 668 AND t1.price > 169 GROUP BY t1.order_id HAVING COUNT(1) > 10 LIMIT 50 ",1,1,1,0,1,2,1,0,1,0,0,0,0,0,218,7000000,700000,35000,528327.3555562469,0,1
SELECT t0.value FROM small_table t0 LIMIT 50 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,44,100,100,100,664.3856189774724,0,0
"SELECT t0.date, t0.is_holiday, t0.year FROM dim_date t0 ORDER BY t0.year DESC LIMIT 50 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,86,3650,3650,3650,43192.93473258981,0,0
"SELECT t0.ts, t0.id, t0.value, SUM(t0.value) FROM small_table t0 WHERE t0.id IN (100,39,73,37) GROUP BY t0.ts LIMIT 100 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,119,100,10,1,0.0,0,0
SELECT t0.id FROM small_lookup t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t1.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t1.id = 516 LIMIT 100 ,2,1,2,0,0,0,0,0,1,0,0,0,0,0,152,1000,100,100,664.3856189774724,0,0
"SELECT t0.id, t1.id, t1.val, t0.ts FROM small_table t0 LEFT JOIN small_lookup t1 ON t0.id = t1.id WHERE t1.id = 666 ",2,1,1,0,0,0,0,0,0,0,0,0,0,0,115,1000,100,100,664.3856189774724,0,0
"SELECT t1.ts, MIN(t1.ts) FROM clickstream t0 INNER JOIN huge_events t1 ON t0.user_id = t1.user_id WHERE t1.payload IS NOT NULL AND t1.user_id = 916 GROUP BY t0.user_id LIMIT 100 ",2,1,1,0,1,1,1,0,1,0,0,0,0,0,177,50000000,5000000,250000,4482892.142331043,0,1
"SELECT t0.id, t0.user_id FROM big_sales_table t0 ORDER BY t0.amount DESC LIMIT 1000 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,83,10000000,10000000,10000000,232534966.64211535,0,1
"SELECT t1.id, t0.value, t1.value, t0.id, SUM(t0.ts) FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id GROUP BY t0.id ORDER BY t1.value DESC LIMIT 1000 ",1,1,0,0,1,1,1,1,1,0,0,0,0,0,163,100,100,5,11.60964047443681,0,1
"SELECT t0.ts, t0.value, MIN(t0.ts) FROM small_table t0 GROUP BY t0.ts HAVING COUNT(1) > 10 ORDER BY t0.ts DESC ",1,0,0,0,1,2,1,1,0,0,0,0,0,0,110,100,100,5,11.60964047443681,0,1
"SELECT t1.ts, t0.id, t1.value FROM small_table t0 RIGHT JOIN small_table t1 ON t0.id = t1.id ORDER BY t0.ts DESC LIMIT 50 ",1,1,0,0,0,0,0,1,1,0,0,0,0,0,121,100,100,100,664.3856189774724,0,0
"SELECT t0.user_id, t1.user_id, t0.event_id, t0.ts FROM clickstream t0 RIGHT JOIN orders t1 ON t0.user_id = t1.user_id WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' AND t0.event_id = 604 ",2,1,2,0,0,0,0,0,0,0,0,0,0,0,189,20000000,2000000,2000000,41863137.138648346,0,2
"SELECT t0.ts, t0.value, t0.id FROM small_table t0 ORDER BY t0.value DESC LIMIT 50 ",1,0,0,0,0,0,0,1,1,0,0,0,0,0,81,100,100,100,664.3856189774724,0,0
"SELECT t0.ts, t0.id, t0.value FROM small_table t0 WHERE t0.ts BETWEEN '2020-01-01' AND '2022-12-31' ORDER BY t0.id DESC LIMIT 100 ",1,0,1,0,0,0,0,1,1,0,0,0,0,0,129,100,10,10,33.219280948873624,0,0
"SELECT t1.ts, t1.user_id, t0.user_id, t1.payload FROM huge_events t0 LEFT JOIN huge_events t1 ON t0.user_id = t1.user_id WHERE t0.payload IS NOT NULL ORDER BY t0.event_id DESC ",1,1,1,0,0,0,0,1,0,0,0,0,0,0,175,50000000,5000000,5000000,111267483.32105768,0,2
"SELECT t1.ts, COUNT(t1.ts) FROM small_lookup t0 RIGHT JOIN small_table t1 ON t0.id = t1.id WHERE t0.val IS NOT NULL AND t0.val IS NOT NULL AND t1.value IS NOT NULL AND t1.ts BETWEEN '2020-01-01' AND '2022-12-31' GROUP BY t1.value HAVING COUNT(1) > 10 ORDER BY t1.value DESC ",2,1,4,0,1,2,1,1,0,0,0,0,0,0,273,1000,100,5,11.60964047443681,0,1
SELECT * FROM (SELECT t0.payload FROM huge_events t0 LEFT JOIN clickstream t1 ON t0.user_id = t1.user_id LEFT JOIN clickstream t2 ON t0.user_id = t2.user_id RIGHT JOIN big_sales_table t3 ON t0.user_id = t3.user_id LEFT JOIN huge_events t4 ON t0.user_id = t4.user_id WHERE t2.ts BETWEEN '2020-01-01' AND '2022-12-31' ORDER BY t1.ts DESC LIMIT 10 ) sub WHERE sub.event_id IS NOT NULL,3,4,1,1,1,0,0,1,1,1,0,0,0,0,381,50000000,625,625,5804.820237218405,12,2
"SELECT t2.event_id, t2.payload FROM user_master t0 RIGHT JOIN big_sales_table t1 ON t0.user_id = t1.user_id INNER JOIN huge_events t2 ON t0.user_id = t2.user_id WHERE t0.user_id = 328 AND t1.transaction_date > '2021-01-01' AND t1.amount > 338 AND t2.user_id IN (88,22,23,4) AND t2.user_id IN (98,74,86,20) ORDER BY t1.user_id DESC LIMIT 50 ",3,2,4,0,1,0,0,1,1,0,0,0,0,0,339,50000000,250000,250000,4482892.142331043,0,1
"SELECT t0.val, t0.id, SUM(t0.val) FROM small_lookup t0 LIMIT 10 ",1,0,0,0,1,1,0,0,1,0,0,0,0,0,63,1000,1000,1000,9965.784284662088,0,0
"SELECT t0.id, t0.value, t0.ts, MAX(t0.ts) FROM small_table t0 WHERE t0.value IS NOT NULL GROUP BY t0.ts LIMIT 100 ",1,0,1,0,1,1,1,0,1,0,0,0,0,0,113,100,10,1,0.0,0,0
SELECT t0.id FROM small_table t0 LIMIT 1000 ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,43,100,100,100,664.3856189774724,0,0
"SELECT t0.value, t0.id, t0.ts, MIN(t0.value) FROM small_table t0 GROUP BY t0.ts LIMIT 100 ",1,0,0,0,1,1,1,0,1,0,0,0,0,0,89,100,100,5,11.60964047443681,0,0
SELECT t0.value FROM small_table t0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,100,100,100,664.3856189774724,0,0
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 LIMIT 10 ",1,0,0,0,0,0,0,0,1,0,0,0,0,0,58,100,100,100,664.3856189774724,0,0
"SELECT t1.id, t0.value, t0.ts, COUNT(t1.value) FROM small_table t0 INNER JOIN small_table t1 ON t0.id = t1.id WHERE t0.value IS NOT NULL GROUP BY t0.ts LIMIT 10 ",1,1,1,0,1,1,1,0,1,0,0,0,0,0,160,100,10,1,0.0,0,1
"SELECT t0.id, t0.value, t0.ts FROM small_table t0 WHERE t0.value IS NOT NULL LIMIT 1000 ",1,0,1,0,0,0,0,0,1,0,0,0,0,0,87,100,10,10,33.219280948873624,0,0
"SELECT t1.order_date, t0.user_id, t1.price, t1.user_id, MAX(t1.order_id) FROM clickstream t0 RIGHT JOIN orders t1 ON t0.user_id = t1.user_id WHERE t1.order_id = 142 AND t1.price > 486 GROUP BY t1.price HAVING COUNT(1) > 10 ",2,1,1,0,1,2,1,0,0,0,0,0,0,0,222,20000000,2000000,100000,1660964.0474436812,0,2
SELECT t0.id FROM big_sales_table t0 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10000000,10000000,10000000,232534966.64211535,0,1
"SELECT t1.ts, t2.product_id FROM orders t0 RIGHT JOIN clickstream t1 ON t0.user_id = t1.user_id INNER JOIN products t2 ON t0.order_id = t2.product_id WHERE t0.user_id = 577 AND t0.order_id = 909 AND t2.price > 464 LIMIT 100 ",3,2,2,0,0,0,0,0,1,0,0,0,0,0,223,20000000,100000,100000,1660964.0474436812,0,1
